fips_code,PSVI_score,PSVI_cluster
48151,35.78,Minor
53039,35.81,Minor
40035,35.84,Minor
46101,35.87,Minor
21029,35.91,Minor
29117,35.94,Minor
46021,35.97,Minor
51157,36.01,Minor
13061,36.04,Minor
21125,36.07,Minor
21079,36.1,Minor
19085,36.14,Minor
1025,36.17,Minor
32005,36.2,Minor
29021,36.24,Minor
27145,36.27,Minor
20131,36.3,Minor
40071,36.33,Minor
39149,36.37,Minor
37163,36.4,Minor
38009,36.43,Minor
27159,36.47,Minor
4005,36.5,Minor
40087,36.53,Minor
31037,36.56,Minor
5041,36.6,Minor
17131,36.63,Minor
19179,36.66,Minor
40049,36.7,Minor
48505,36.73,Minor
28123,36.76,Minor
35009,36.79,Minor
12045,36.83,Minor
51103,36.86,Minor
1107,36.89,Minor
29213,36.93,Minor
17057,36.96,Minor
55107,36.99,Minor
22001,37.02,Minor
40009,37.06,Minor
56001,37.09,Minor
17193,37.12,Minor
16069,37.16,Minor
19125,37.19,Minor
4015,37.22,Minor
55015,37.25,Minor
48425,37.29,Minor
48057,37.32,Minor
51043,37.35,Minor
47077,37.39,Minor
37009,37.42,Minor
19021,37.45,Minor
51127,37.48,Minor
13271,37.52,Minor
48275,37.55,Minor
36117,37.58,Minor
55067,37.61,Minor
55099,37.65,Minor
48463,37.68,Minor
39101,37.71,Minor
56011,37.75,Minor
27051,37.78,Minor
1039,37.81,Minor
47065,37.84,Minor
29199,37.88,Minor
1029,37.91,Minor
47043,37.94,Minor
24047,37.98,Minor
29075,38.01,Minor
48063,38.04,Minor
37121,38.07,Minor
37149,38.11,Minor
38001,38.14,Minor
5083,38.17,Minor
55093,38.21,Minor
22039,38.24,Minor
46037,38.27,Minor
37145,38.3,Minor
48353,38.34,Minor
12041,38.37,Minor
13117,38.4,Minor
48281,38.44,Minor
39161,38.47,Minor
29023,38.5,Minor
26041,38.53,Minor
17177,38.57,Minor
29039,38.6,Minor
29207,38.63,Minor
13265,38.67,Minor
18133,38.7,Minor
18159,38.73,Minor
12029,38.76,Minor
12051,38.8,Minor
45053,38.83,Minor
39123,38.86,Minor
29049,38.9,Minor
53015,38.93,Minor
37029,38.96,Minor
31019,38.99,Minor
31109,39.03,Minor
16011,39.06,Minor
29125,39.09,Minor
13207,39.13,Minor
47055,39.16,Minor
39039,39.19,Minor
48165,39.22,Minor
29201,39.26,Minor
16087,39.29,Minor
41033,39.32,Minor
39175,39.36,Minor
55119,39.39,Minor
32510,39.42,Minor
31047,39.45,Minor
20075,39.49,Minor
53005,39.52,Minor
19005,39.55,Minor
21051,39.59,Minor
30031,39.62,Minor
13091,39.65,Minor
46065,39.68,Minor
56013,39.72,Minor
29089,39.75,Minor
18111,39.78,Minor
16043,39.82,Minor
47121,39.85,Minor
29131,39.88,Minor
50019,39.91,Minor
21163,39.95,Minor
1017,39.98,Minor
17199,40.01,Minor
39125,40.05,Minor
22067,40.08,Minor
13195,40.11,Minor
28095,40.14,Minor
24009,40.18,Minor
24039,40.21,Minor
31097,40.24,Minor
47023,40.28,Minor
8009,40.31,Minor
31059,40.34,Minor
46087,40.37,Minor
36109,40.41,Minor
13171,40.44,Minor
12113,40.47,Minor
13109,40.51,Minor
47141,40.54,Minor
29195,40.57,Minor
47151,40.6,Minor
21065,40.64,Minor
18017,40.67,Minor
22053,40.7,Minor
17165,40.74,Minor
37091,40.77,Minor
48387,40.8,Minor
1035,40.83,Minor
31093,40.87,Minor
55103,40.9,Minor
19185,40.93,Minor
48443,40.97,Minor
8077,41,Minor
26031,41.03,Minor
13255,41.06,Minor
49039,41.1,Minor
37061,41.13,Minor
46025,41.16,Minor
19057,41.2,Minor
24045,41.23,Minor
13127,41.26,Minor
13219,41.29,Minor
22113,41.33,Minor
21191,41.36,Minor
21181,41.39,Minor
28073,41.43,Minor
40047,41.46,Minor
30085,41.49,Minor
1131,41.52,Minor
12123,41.56,Minor
8014,41.59,Minor
18169,41.62,Minor
21227,41.66,Minor
35039,41.69,Minor
13137,41.72,Minor
55047,41.75,Minor
8021,41.79,Minor
22021,41.82,Minor
18029,41.85,Minor
28155,41.89,Minor
39137,41.92,Minor
48059,41.95,Minor
21035,41.98,Minor
38071,42.02,Minor
16029,42.05,Minor
8103,42.08,Minor
19037,42.12,Minor
27057,42.15,Minor
40145,42.18,Minor
26153,42.21,Minor
46079,42.25,Minor
35049,42.28,Minor
8107,42.31,Minor
1001,42.35,Minor
47081,42.38,Minor
40085,42.41,Minor
1109,42.44,Minor
46033,42.48,Minor
55121,42.51,Minor
47047,42.54,Minor
42023,42.58,Minor
27113,42.61,Minor
12067,42.64,Minor
30063,42.67,Minor
13313,42.71,Minor
37017,42.74,Minor
47097,42.77,Minor
13129,42.81,Minor
1063,42.84,Minor
48105,42.87,Minor
48237,42.9,Minor
40077,42.94,Minor
27093,42.97,Minor
27005,43,Minor
27143,43.04,Minor
40005,43.07,Minor
49045,43.1,Minor
21039,43.13,Minor
40023,43.17,Minor
31157,43.2,Minor
31149,43.23,Minor
1079,43.27,Minor
19123,43.3,Minor
1065,43.33,Minor
19193,43.36,Minor
21019,43.4,Minor
47183,43.43,Minor
55021,43.46,Minor
13147,43.5,Minor
27127,43.53,Minor
44001,43.56,Minor
6093,43.59,Minor
1005,43.63,Minor
21027,43.66,Minor
40063,43.69,Minor
20149,43.73,Minor
27069,43.76,Minor
48247,43.79,Minor
20015,43.82,Minor
37193,43.86,Minor
1031,43.89,Minor
47087,43.92,Minor
19121,43.96,Minor
19119,43.99,Minor
29141,44.02,Minor
21003,44.05,Minor
47167,44.09,Minor
13017,44.12,Minor
12133,44.15,Minor
47053,44.19,Minor
1013,44.22,Minor
19047,44.25,Minor
51133,44.28,Minor
40119,44.32,Minor
18125,44.35,Minor
16025,44.38,Minor
51540,44.42,Minor
38019,44.45,Minor
55087,44.48,Minor
13197,44.51,Minor
5001,44.55,Minor
13093,44.58,Minor
48013,44.61,Minor
12037,44.65,Minor
37043,44.68,Minor
48003,44.71,Minor
48095,44.74,Minor
19087,44.78,Minor
8091,44.81,Minor
27167,44.84,Minor
41041,44.88,Minor
41031,44.91,Minor
46051,44.94,Minor
26105,44.97,Minor
17157,45.01,Minor
27169,45.04,Minor
21151,45.07,Minor
20139,45.11,Minor
38085,45.14,Minor
13231,45.17,Minor
38103,45.2,Minor
48069,45.24,Minor
32011,45.27,Minor
31173,45.3,Minor
48119,45.34,Minor
51093,45.37,Minor
6069,45.4,Minor
1059,45.43,Minor
27153,45.47,Minor
28035,45.5,Minor
47111,45.53,Minor
30111,45.57,Minor
40053,45.6,Minor
19049,45.63,Minor
13295,45.66,Minor
48323,45.7,Minor
38055,45.73,Minor
55039,45.76,Minor
36077,45.8,Minor
22059,45.83,Minor
30065,45.86,Minor
53001,45.89,Minor
54065,45.93,Minor
5147,45.96,Minor
20045,45.99,Minor
21115,46.02,Minor
27047,46.06,Minor
27105,46.09,Minor
29067,46.12,Minor
20193,46.16,Minor
12121,46.19,Minor
12063,46.22,Minor
1009,46.25,Minor
38081,46.29,Minor
18069,46.32,Minor
8063,46.35,Minor
4003,46.39,Minor
18123,46.42,Minor
55117,46.45,Minor
53003,46.48,Minor
40091,46.52,Minor
48315,46.55,Minor
40103,46.58,Minor
48297,46.62,Minor
26007,46.65,Minor
13233,46.68,Minor
27081,46.71,Minor
45035,46.75,Minor
39083,46.78,Minor
13179,46.81,Minor
29161,46.85,Minor
48161,46.88,Minor
55041,46.91,Minor
19181,46.94,Minor
8051,46.98,Minor
5019,47.01,Minor
20089,47.04,Minor
48441,47.08,Minor
1113,47.11,Minor
12119,47.14,Minor
28135,47.17,Minor
5071,47.21,Minor
24017,47.24,Minor
40045,47.27,Minor
45025,47.31,Minor
38049,47.34,Minor
48277,47.37,Minor
20105,47.4,Minor
48147,47.44,Minor
40147,47.47,Minor
29169,47.5,Minor
12093,47.54,Minor
45017,47.57,Minor
19165,47.6,Minor
37143,47.63,Minor
17115,47.67,Minor
37137,47.7,Minor
21093,47.73,Minor
46103,47.77,Minor
13175,47.8,Minor
12047,47.83,Minor
48117,47.86,Minor
35061,47.9,Minor
38023,47.93,Minor
37191,47.96,Minor
48273,48,Minor
20107,48.03,Minor
39091,48.06,Minor
51073,48.09,Minor
28129,48.13,Minor
18175,48.16,Minor
55095,48.19,Minor
29123,48.23,Minor
28153,48.26,Minor
47069,48.29,Minor
19061,48.32,Minor
53041,48.36,Minor
17161,48.39,Minor
47031,48.42,Minor
48285,48.46,Minor
48333,48.49,Minor
54093,48.52,Minor
12075,48.55,Minor
4001,48.59,Minor
18009,48.62,Minor
51065,48.65,Minor
51193,48.69,Minor
20103,48.72,Minor
18055,48.75,Minor
51145,48.78,Minor
56015,48.82,Minor
1023,48.85,Minor
53007,48.88,Minor
13085,48.92,Minor
45029,48.95,Minor
55017,48.98,Minor
55029,49.01,Minor
29187,49.05,Minor
39005,49.08,Minor
13307,49.11,Minor
29186,49.15,Minor
47075,49.18,Minor
18067,49.21,Minor
26113,49.24,Minor
21175,49.28,Minor
35031,49.31,Minor
40083,49.34,Minor
18131,49.38,Minor
13221,49.41,Minor
17093,49.44,Minor
29101,49.47,Minor
35005,49.51,Minor
40123,49.54,Minor
51053,49.57,Minor
55115,49.61,Minor
13015,49.64,Minor
30013,49.67,Minor
28127,49.7,Minor
29163,49.74,Minor
5049,49.77,Minor
13113,49.8,Minor
5011,49.84,Minor
28007,49.87,Minor
18151,49.9,Minor
36069,49.93,Minor
48159,49.97,Minor
5063,50,Minor
35045,50.03,Minor
18167,50.07,Minor
26095,50.1,Minor
21059,50.13,Minor
6101,50.16,Minor
13211,50.2,Minor
1051,50.23,Minor
27075,50.26,Minor
20043,50.3,Minor
21211,50.33,Minor
16037,50.36,Minor
46011,50.39,Minor
18075,50.43,Minor
54023,50.46,Minor
17081,50.49,Minor
35025,50.53,Minor
19019,50.56,Minor
27083,50.59,Minor
26097,50.62,Minor
6099,50.66,Minor
13289,50.69,Minor
28087,50.72,Minor
6011,50.76,Minor
51199,50.79,Minor
40069,50.82,Minor
48307,50.85,Minor
18145,50.89,Minor
36045,50.92,Minor
41019,50.95,Minor
47051,50.99,Minor
28093,51.02,Minor
40131,51.05,Minor
26033,51.08,Minor
28025,51.12,Minor
13303,51.15,Minor
19051,51.18,Minor
27067,51.22,Minor
36073,51.25,Minor
54057,51.28,Minor
22093,51.31,Minor
18181,51.35,Minor
21235,51.38,Minor
51830,51.41,Minor
40019,51.45,Minor
51091,51.48,Minor
47107,51.51,Minor
55027,51.54,Minor
48177,51.58,Minor
17195,51.61,Minor
51015,51.64,Minor
49021,51.68,Minor
36107,51.71,Minor
13131,51.74,Minor
26085,51.77,Minor
48499,51.81,Minor
19115,51.84,Minor
20071,51.87,Minor
51029,51.91,Minor
39077,51.94,Minor
28161,51.97,Minor
28077,52,Minor
1091,52.04,Minor
5145,52.07,Minor
13311,52.1,Minor
5107,52.14,Minor
51117,52.17,Minor
47189,52.2,Minor
51099,52.23,Minor
37033,52.27,Minor
20011,52.3,Minor
17007,52.33,Minor
12129,52.37,Minor
28079,52.4,Minor
13101,52.43,Minor
37165,52.46,Minor
13309,52.5,Minor
22099,52.53,Minor
37059,52.56,Minor
28137,52.6,Minor
13083,52.63,Minor
42075,52.66,Minor
13317,52.69,Minor
17003,52.73,Minor
13275,52.76,Minor
1087,52.79,Minor
18179,52.83,Minor
40089,52.86,Minor
26091,52.89,Minor
31007,52.92,Minor
39003,52.96,Minor
49003,52.99,Minor
47131,53.02,Minor
28031,53.06,Minor
37093,53.09,Minor
37139,53.12,Minor
45069,53.15,Minor
13031,53.19,Minor
17105,53.22,Minor
51179,53.25,Minor
48335,53.29,Minor
37105,53.32,Minor
12131,53.35,Minor
31065,53.38,Minor
29111,53.42,Minor
32019,53.45,Minor
18099,53.48,Minor
13111,53.52,Minor
47089,53.55,Minor
48507,53.58,Minor
4023,53.61,Minor
38043,53.65,Minor
48255,53.68,Minor
45085,53.71,Minor
8101,53.75,Minor
39075,53.78,Minor
27171,53.81,Minor
27033,53.84,Minor
27019,53.88,Minor
36009,53.91,Minor
55005,53.94,Minor
31155,53.98,Minor
30091,54.01,Minor
13297,54.04,Minor
18107,54.07,Minor
45021,54.11,Minor
29107,54.14,Minor
51119,54.17,Minor
33005,54.2,Minor
36017,54.24,Minor
22087,54.27,Minor
32029,54.3,Minor
47105,54.34,Minor
16027,54.37,Minor
26109,54.4,Minor
51025,54.43,Minor
39027,54.47,Minor
48497,54.5,Minor
50011,54.53,Minor
48049,54.57,Minor
48287,54.6,Minor
38101,54.63,Minor
21199,54.66,Minor
38057,54.7,Minor
5113,54.73,Minor
48123,54.76,Minor
50005,54.8,Minor
18065,54.83,Minor
13293,54.86,Minor
17099,54.89,Minor
8049,54.93,Minor
29063,54.96,Minor
40021,54.99,Minor
12039,55.03,Minor
48081,55.06,Minor
51149,55.09,Minor
17127,55.12,Minor
13157,55.16,Minor
20135,55.19,Moderate
48143,55.22,Moderate
78010,55.26,Moderate
30067,55.29,Moderate
13321,55.32,Moderate
54071,55.35,Moderate
48409,55.39,Moderate
48077,55.42,Moderate
48225,55.45,Moderate
51049,55.49,Moderate
40051,55.52,Moderate
53051,55.55,Moderate
37083,55.58,Moderate
39021,55.62,Moderate
38029,55.65,Moderate
18155,55.68,Moderate
20001,55.72,Moderate
17073,55.75,Moderate
16017,55.78,Moderate
56005,55.81,Moderate
37181,55.85,Moderate
39097,55.88,Moderate
22045,55.91,Moderate
36051,55.95,Moderate
48091,55.98,Moderate
20055,56.01,Moderate
51001,56.04,Moderate
13227,56.08,Moderate
13033,56.11,Moderate
29113,56.14,Moderate
30087,56.18,Moderate
16083,56.21,Moderate
42007,56.24,Moderate
35051,56.27,Moderate
27063,56.31,Moderate
6027,56.34,Moderate
22117,56.37,Moderate
45037,56.41,Moderate
18045,56.44,Moderate
22065,56.47,Moderate
5047,56.5,Moderate
5059,56.54,Moderate
17117,56.57,Moderate
5043,56.6,Moderate
40065,56.64,Moderate
5021,56.67,Moderate
53025,56.7,Moderate
48363,56.73,Moderate
27003,56.77,Moderate
38051,56.8,Moderate
18071,56.83,Moderate
36121,56.87,Moderate
25019,56.9,Moderate
40149,56.93,Moderate
55033,56.96,Moderate
37131,57,Moderate
27007,57.03,Moderate
55057,57.06,Moderate
46027,57.1,Moderate
47113,57.13,Moderate
47179,57.16,Moderate
53075,57.19,Moderate
51095,57.23,Moderate
18119,57.26,Moderate
8033,57.29,Moderate
48269,57.33,Moderate
37095,57.36,Moderate
20029,57.39,Moderate
29219,57.42,Moderate
21209,57.46,Moderate
51740,57.49,Moderate
36049,57.52,Moderate
4012,57.56,Moderate
22083,57.59,Moderate
22125,57.62,Moderate
22061,57.65,Moderate
29221,57.69,Moderate
17077,57.72,Moderate
5121,57.75,Moderate
22123,57.79,Moderate
42073,57.82,Moderate
55105,57.85,Moderate
40097,57.88,Moderate
8093,57.92,Moderate
5039,57.95,Moderate
49051,57.98,Moderate
18051,58.02,Moderate
51143,58.05,Moderate
15007,58.08,Moderate
13077,58.11,Moderate
51097,58.15,Moderate
48459,58.18,Moderate
20065,58.21,Moderate
48145,58.25,Moderate
5067,58.28,Moderate
35019,58.31,Moderate
2068,58.34,Moderate
18137,58.38,Moderate
39135,58.41,Moderate
31131,58.44,Moderate
29081,58.48,Moderate
51075,58.51,Moderate
13021,58.54,Moderate
19017,58.57,Moderate
29129,58.61,Moderate
38077,58.64,Moderate
27071,58.67,Moderate
38053,58.71,Moderate
48289,58.74,Moderate
47181,58.77,Moderate
2020,58.8,Moderate
40099,58.84,Moderate
31153,58.87,Moderate
19177,58.9,Moderate
5103,58.94,Moderate
37013,58.97,Moderate
13075,59,Moderate
18135,59.03,Moderate
41009,59.07,Moderate
48475,59.1,Moderate
42057,59.13,Moderate
17095,59.17,Moderate
5017,59.2,Moderate
47027,59.23,Moderate
19155,59.26,Moderate
13045,59.3,Moderate
55111,59.33,Moderate
39011,59.36,Moderate
39047,59.4,Moderate
17037,59.43,Moderate
51650,59.46,Moderate
13315,59.49,Moderate
55113,59.53,Moderate
13213,59.56,Moderate
13013,59.59,Moderate
21073,59.63,Moderate
47063,59.66,Moderate
20115,59.69,Moderate
40037,59.72,Moderate
37111,59.76,Moderate
47145,59.79,Moderate
17055,59.82,Moderate
41017,59.86,Moderate
20121,59.89,Moderate
18087,59.92,Moderate
38083,59.95,Moderate
39053,59.99,Moderate
18079,60.02,Moderate
40113,60.05,Moderate
18047,60.09,Moderate
27097,60.12,Moderate
13095,60.15,Moderate
56023,60.18,Moderate
21103,60.22,Moderate
13263,60.25,Moderate
13205,60.28,Moderate
8037,60.32,Moderate
30053,60.35,Moderate
51111,60.38,Moderate
20205,60.41,Moderate
29031,60.45,Moderate
38039,60.48,Moderate
18023,60.51,Moderate
22097,60.55,Moderate
18063,60.58,Moderate
21069,60.61,Moderate
53009,60.64,Moderate
18013,60.68,Moderate
5033,60.71,Moderate
29119,60.74,Moderate
26029,60.78,Moderate
17091,60.81,Moderate
28009,60.84,Moderate
51083,60.87,Moderate
31105,60.91,Moderate
36023,60.94,Moderate
18043,60.97,Moderate
31135,61.01,Moderate
13073,61.04,Moderate
21013,61.07,Moderate
12107,61.1,Moderate
37107,61.14,Moderate
39143,61.17,Moderate
28107,61.2,Moderate
12061,61.24,Moderate
36003,61.27,Moderate
48461,61.3,Moderate
22127,61.33,Moderate
13055,61.37,Moderate
41065,61.4,Moderate
27035,61.43,Moderate
17011,61.47,Moderate
31123,61.5,Moderate
48131,61.53,Moderate
13173,61.56,Moderate
39121,61.6,Moderate
32009,61.63,Moderate
36039,61.66,Moderate
23025,61.7,Moderate
17185,61.73,Moderate
24023,61.76,Moderate
48381,61.79,Moderate
1129,61.83,Moderate
26055,61.86,Moderate
40125,61.89,Moderate
26133,61.93,Moderate
29055,61.96,Moderate
53037,61.99,Moderate
18059,62.02,Moderate
31025,62.06,Moderate
45089,62.09,Moderate
41059,62.12,Moderate
29097,62.16,Moderate
39037,62.19,Moderate
48349,62.22,Moderate
45055,62.25,Moderate
13187,62.29,Moderate
40055,62.32,Moderate
42061,62.35,Moderate
30055,62.39,Moderate
51005,62.42,Moderate
22023,62.45,Moderate
1081,62.48,Moderate
27017,62.52,Moderate
22009,62.55,Moderate
20167,62.58,Moderate
48493,62.61,Moderate
48199,62.65,Moderate
40013,62.68,Moderate
18177,62.71,Moderate
5129,62.75,Moderate
22027,62.78,Moderate
47147,62.81,Moderate
28027,62.84,Moderate
48469,62.88,Moderate
18163,62.91,Moderate
27041,62.94,Moderate
39031,62.98,Moderate
48451,63.01,Moderate
42099,63.04,Moderate
17013,63.07,Moderate
20087,63.11,Moderate
38013,63.14,Moderate
18121,63.17,Moderate
42065,63.21,Moderate
37123,63.24,Moderate
48373,63.27,Moderate
5079,63.3,Moderate
13059,63.34,Moderate
47171,63.37,Moderate
5031,63.4,Moderate
19143,63.44,Moderate
27085,63.47,Moderate
18093,63.5,Moderate
39033,63.53,Moderate
51183,63.57,Moderate
27099,63.6,Moderate
48415,63.63,Moderate
26135,63.67,Moderate
42113,63.7,Moderate
46095,63.73,Moderate
8019,63.76,Moderate
54003,63.8,Moderate
26035,63.83,Moderate
32033,63.86,Moderate
39043,63.9,Moderate
28051,63.93,Moderate
37065,63.96,Moderate
31053,63.99,Moderate
42047,64.03,Moderate
27045,64.06,Moderate
5095,64.09,Moderate
42121,64.13,Moderate
48343,64.16,Moderate
49053,64.19,Moderate
48365,64.22,Moderate
37031,64.26,Moderate
49049,64.29,Moderate
42001,64.32,Moderate
40031,64.36,Moderate
26137,64.39,Moderate
19023,64.42,Moderate
13153,64.45,Moderate
48209,64.49,Moderate
36019,64.52,Moderate
48279,64.55,Moderate
20059,64.59,Moderate
22075,64.62,Moderate
22077,64.65,Moderate
17141,64.68,Moderate
48427,64.72,Moderate
17103,64.75,Moderate
45073,64.78,Moderate
21161,64.82,Moderate
48313,64.85,Moderate
15001,64.88,Moderate
46137,64.91,Moderate
36033,64.95,Moderate
45047,64.98,Moderate
17153,65.01,Moderate
27165,65.05,Moderate
12065,65.08,Moderate
24013,65.11,Moderate
26089,65.14,Moderate
5009,65.18,Moderate
37169,65.21,Moderate
27087,65.24,Moderate
20095,65.28,Moderate
48205,65.31,Moderate
39109,65.34,Moderate
55083,65.37,Moderate
36085,65.41,Moderate
51590,65.44,Moderate
47057,65.47,Moderate
23003,65.51,Moderate
28071,65.54,Moderate
78030,65.57,Moderate
33007,65.6,Moderate
18171,65.64,Moderate
48449,65.67,Moderate
35043,65.7,Moderate
31075,65.74,Moderate
55139,65.77,Moderate
51081,65.8,Moderate
10001,65.83,Moderate
45027,65.87,Moderate
21185,65.9,Moderate
29053,65.93,Moderate
22055,65.97,Moderate
27111,66,Moderate
26047,66.03,Moderate
39129,66.06,Moderate
51036,66.1,Moderate
8069,66.13,Moderate
40117,66.16,Moderate
37133,66.2,Moderate
34011,66.23,Moderate
5035,66.26,Moderate
4027,66.29,Moderate
53021,66.33,Moderate
28005,66.36,Moderate
22049,66.39,Moderate
17049,66.43,Moderate
1015,66.46,Moderate
42031,66.49,Moderate
5149,66.52,Moderate
20085,66.56,Moderate
39059,66.59,Moderate
18143,66.62,Moderate
27025,66.66,Moderate
21153,66.69,Moderate
26039,66.72,Moderate
41003,66.75,Moderate
54029,66.79,Moderate
37027,66.82,Moderate
18073,66.85,Moderate
48227,66.89,Moderate
49011,66.92,Moderate
38065,66.95,Moderate
23027,66.98,Moderate
30029,67.02,Moderate
38099,67.05,Moderate
25015,67.08,Moderate
1115,67.12,Moderate
39087,67.15,Moderate
27151,67.18,Moderate
26107,67.21,Moderate
12023,67.25,Moderate
21095,67.28,Moderate
13139,67.31,Moderate
54073,67.35,Moderate
28145,67.38,Moderate
12091,67.41,Moderate
26101,67.44,Moderate
54041,67.48,Moderate
18173,67.51,Moderate
21205,67.54,Moderate
5029,67.58,Moderate
1055,67.61,Moderate
54031,67.64,Moderate
45039,67.67,Moderate
50021,67.71,Moderate
8035,67.74,Moderate
26149,67.77,Moderate
21015,67.81,Moderate
28119,67.84,Moderate
50023,67.87,Moderate
23029,67.9,Moderate
28067,67.94,Moderate
5097,67.97,Moderate
28163,68,Moderate
12005,68.04,Moderate
48181,68.07,Moderate
37161,68.1,Moderate
37167,68.13,Moderate
26127,68.17,Moderate
48383,68.2,Moderate
39063,68.23,Moderate
37049,68.27,Moderate
18077,68.3,Moderate
39013,68.33,Moderate
23013,68.36,Moderate
27021,68.4,Moderate
37115,68.43,Moderate
16035,68.46,Moderate
28085,68.5,Moderate
13141,68.53,Moderate
51171,68.56,Moderate
27061,68.59,Moderate
53031,68.63,Moderate
6031,68.66,Moderate
29159,68.69,Moderate
6021,68.73,Moderate
