fips_code,PSVI_score,PSVI_cluster
47125,68.76,Moderate
21047,68.79,Moderate
55075,68.82,Moderate
48187,68.86,Moderate
26165,68.89,Moderate
40127,68.92,Moderate
39001,68.96,Moderate
37069,68.99,Moderate
28133,69.02,Moderate
40015,69.05,Moderate
51165,69.09,Moderate
20093,69.12,Moderate
5025,69.15,Moderate
45071,69.19,Moderate
51047,69.22,Moderate
38047,69.25,Moderate
40017,69.28,Moderate
13245,69.32,Moderate
36053,69.35,Moderate
45075,69.38,Moderate
51007,69.42,Moderate
54089,69.45,Moderate
15009,69.48,Moderate
37195,69.51,Moderate
37007,69.55,Moderate
44009,69.58,Moderate
5003,69.61,Moderate
18109,69.65,Moderate
5091,69.68,Moderate
46091,69.71,Moderate
48231,69.74,Moderate
33001,69.78,Moderate
21089,69.81,Moderate
51163,69.84,Moderate
27119,69.88,Moderate
50015,69.91,Moderate
2090,69.94,Moderate
17113,69.97,Moderate
29225,70.01,Moderate
22095,70.04,Moderate
12017,70.07,Moderate
47149,70.11,Moderate
18053,70.14,Moderate
1077,70.17,Moderate
21127,70.2,Moderate
36035,70.24,Moderate
39171,70.27,Moderate
18033,70.3,Moderate
48397,70.34,Moderate
55025,70.37,Moderate
54083,70.4,Moderate
41039,70.43,Moderate
26123,70.47,Moderate
39103,70.5,Moderate
13099,70.53,Moderate
18113,70.57,Moderate
37155,70.6,Moderate
25011,70.63,Moderate
38091,70.66,Moderate
42037,70.7,Moderate
26073,70.73,Moderate
37079,70.76,Moderate
26103,70.8,Moderate
51620,70.83,Moderate
29165,70.86,Moderate
1127,70.89,Moderate
39071,70.93,Moderate
48467,70.96,Moderate
18103,70.99,Moderate
55073,71.02,Moderate
28029,71.06,Moderate
47001,71.09,Moderate
50003,71.12,Moderate
17179,71.16,Moderate
37015,71.19,Moderate
16055,71.22,Moderate
51069,71.25,Moderate
39023,71.29,Moderate
51037,71.32,Moderate
48083,71.35,Moderate
22037,71.39,Moderate
5133,71.42,Moderate
51115,71.45,Moderate
48047,71.48,Moderate
13007,71.52,Moderate
8045,71.55,Moderate
13097,71.58,Moderate
8079,71.62,Moderate
40153,71.65,Moderate
2170,71.68,Moderate
48137,71.71,Moderate
1003,71.75,Moderate
53019,71.78,Moderate
6035,71.81,Moderate
39115,71.85,Moderate
45057,71.88,Moderate
44005,71.91,Moderate
51187,71.94,Moderate
38017,71.98,Moderate
16049,72.01,Moderate
53077,72.04,Moderate
29071,72.08,Moderate
40079,72.11,Moderate
22111,72.14,Moderate
48293,72.17,Moderate
27089,72.21,Moderate
17019,72.24,Moderate
37125,72.27,Moderate
45023,72.31,Moderate
55127,72.34,Moderate
39111,72.37,Moderate
49057,72.4,Moderate
28057,72.44,Moderate
20137,72.47,Moderate
47011,72.5,Moderate
28113,72.54,Moderate
28015,72.57,Moderate
9013,72.6,Moderate
22043,72.63,Moderate
22007,72.67,Moderate
48257,72.7,Moderate
12013,72.73,Moderate
37011,72.77,Moderate
42055,72.8,Moderate
39173,72.83,Moderate
5053,72.86,Moderate
42025,72.9,Moderate
21193,72.93,Moderate
54077,72.96,Moderate
8121,73,Moderate
48071,73.03,Moderate
1037,73.06,Moderate
31023,73.09,Moderate
45003,73.13,Moderate
22073,73.16,Moderate
17063,73.19,Moderate
51155,73.23,Moderate
39065,73.26,Moderate
5115,73.29,Moderate
18117,73.32,Moderate
13115,73.36,Moderate
22003,73.39,Moderate
48395,73.42,Moderate
39147,73.46,Moderate
5027,73.49,Moderate
18015,73.52,Moderate
42039,73.55,Moderate
24043,73.59,Moderate
28115,73.62,Moderate
30047,73.65,Moderate
42083,73.69,Moderate
21135,73.72,Moderate
38079,73.75,Moderate
48367,73.78,Moderate
48361,73.82,Moderate
27001,73.85,Moderate
48391,73.88,Moderate
39081,73.92,Moderate
51063,73.95,Moderate
39167,73.98,Moderate
39019,74.01,Moderate
17101,74.05,Moderate
36047,74.08,Moderate
26059,74.11,Moderate
49043,74.15,Moderate
47123,74.18,Moderate
9005,74.21,Moderate
13223,74.24,Moderate
39131,74.28,Moderate
36007,74.31,Moderate
36089,74.34,Moderate
42013,74.38,Moderate
36005,74.41,Moderate
37035,74.44,Moderate
26057,74.47,Moderate
47187,74.51,Moderate
26015,74.54,Moderate
6047,74.57,Moderate
1117,74.61,Moderate
36025,74.64,Moderate
5007,74.67,Moderate
26045,74.7,Moderate
26023,74.74,Moderate
42111,74.77,Moderate
48485,74.8,Moderate
30075,74.84,Moderate
48033,74.87,Moderate
37077,74.9,Moderate
48347,74.93,Moderate
45077,74.97,Moderate
41043,75,Moderate
54001,75.03,Moderate
33017,75.07,Moderate
42123,75.1,Moderate
9015,75.13,Moderate
40121,75.16,Moderate
31021,75.2,Moderate
28143,75.23,Moderate
51031,75.26,Moderate
78020,75.3,Moderate
51177,75.33,Moderate
37097,75.36,Moderate
37127,75.39,Moderate
39139,75.43,Moderate
51085,75.46,Moderate
13241,75.49,Moderate
38021,75.53,Moderate
54103,75.56,Moderate
21037,75.59,Moderate
22089,75.62,Moderate
29143,75.66,Moderate
20157,75.69,Moderate
34033,75.72,Moderate
39163,75.76,Moderate
54025,75.79,Moderate
21133,75.82,Moderate
12089,75.85,Moderate
54095,75.89,Moderate
29145,75.92,Moderate
54091,75.95,Moderate
37157,75.99,Moderate
38041,76.02,Moderate
8053,76.05,Moderate
20053,76.08,Moderate
39157,76.12,Moderate
5057,76.15,Moderate
48089,76.18,Moderate
27147,76.22,Moderate
37039,76.25,Moderate
42115,76.28,Moderate
37057,76.31,Moderate
55053,76.35,Moderate
48005,76.38,Moderate
47165,76.41,Moderate
54027,76.45,Moderate
20177,76.48,Moderate
48251,76.51,Moderate
42005,76.54,Moderate
37085,76.58,Moderate
37109,76.61,Moderate
53011,76.64,Moderate
5117,76.68,Moderate
50007,76.71,Moderate
18019,76.74,Moderate
42027,76.77,Moderate
1043,76.81,Moderate
42117,76.84,Moderate
42085,76.87,Moderate
51700,76.91,Moderate
48389,76.94,Moderate
29077,76.97,Moderate
55123,77,Moderate
17163,77.04,Moderate
28001,77.07,Moderate
55141,77.1,Moderate
51125,77.14,Moderate
42035,77.17,Moderate
37019,77.2,Moderate
50001,77.23,Moderate
5093,77.27,Moderate
20069,77.3,Moderate
26155,77.33,Moderate
48203,77.37,Moderate
51169,77.4,Moderate
42097,77.43,Moderate
28037,77.46,Moderate
23007,77.5,Moderate
28083,77.53,Moderate
48311,77.56,Moderate
51550,77.6,Moderate
48377,77.63,Moderate
37171,77.66,Moderate
21119,77.69,Moderate
54105,77.73,Moderate
36097,77.76,Moderate
51197,77.79,Moderate
22115,77.83,Moderate
50017,77.86,Moderate
48479,77.89,Moderate
25003,77.92,Moderate
39069,77.96,Moderate
26037,77.99,Moderate
12035,78.02,Moderate
23023,78.06,Moderate
5109,78.09,Moderate
36031,78.12,Moderate
37045,78.15,Moderate
28151,78.19,Moderate
18081,78.22,Moderate
38095,78.25,Moderate
18085,78.29,Moderate
33003,78.32,Moderate
46089,78.35,Moderate
55089,78.38,Moderate
38025,78.42,Moderate
5045,78.45,Moderate
45051,78.48,Moderate
20039,78.52,Moderate
56029,78.55,Moderate
45091,78.58,Moderate
51067,78.61,Moderate
24001,78.65,Moderate
48261,78.68,Moderate
34009,78.71,Moderate
44003,78.75,Moderate
47073,78.78,Moderate
51760,78.81,Moderate
18157,78.84,Moderate
48213,78.88,Moderate
54021,78.91,Moderate
48001,78.94,Moderate
37023,78.98,Moderate
55085,79.01,Moderate
21189,79.04,Moderate
12033,79.07,Moderate
5099,79.11,Moderate
48043,79.14,Moderate
36013,79.17,Moderate
13151,79.2,Moderate
37101,79.24,Moderate
17167,79.27,Moderate
22013,79.3,Moderate
40001,79.34,Moderate
48419,79.37,Moderate
51680,79.4,Moderate
30109,79.43,Moderate
36081,79.47,Moderate
39119,79.5,Moderate
22091,79.53,Moderate
26139,79.57,Moderate
26017,79.6,Moderate
26067,79.63,Moderate
54009,79.66,Moderate
30079,79.7,Moderate
30083,79.73,Moderate
55101,79.76,Moderate
42053,79.8,Moderate
21063,79.83,Moderate
42103,79.86,Moderate
42081,79.89,Moderate
39105,79.93,Moderate
51061,79.96,Moderate
55131,79.99,Moderate
40041,80.03,Moderate
39169,80.06,Moderate
49005,80.09,Moderate
45059,80.12,Moderate
26143,80.16,Moderate
39073,80.19,Moderate
46125,80.22,Moderate
5013,80.26,Moderate
5143,80.29,Moderate
48329,80.32,Moderate
54075,80.35,Moderate
13215,80.39,Moderate
48309,80.42,Moderate
29099,80.45,Moderate
17111,80.49,Moderate
37151,80.52,Moderate
33013,80.55,Moderate
22047,80.58,Moderate
46063,80.62,Moderate
22035,80.65,Moderate
39079,80.68,Moderate
20191,80.72,Moderate
36113,80.75,Moderate
31015,80.78,Moderate
39067,80.81,Moderate
31005,80.85,Moderate
13057,80.88,Moderate
28055,80.91,Moderate
37179,80.95,Moderate
20209,80.98,Moderate
28033,81.01,Moderate
20163,81.04,Moderate
48067,81.08,Moderate
26013,81.11,Moderate
36057,81.14,Moderate
33009,81.18,Moderate
42131,81.21,Moderate
26117,81.24,Moderate
48457,81.27,Moderate
26011,81.31,Moderate
36115,81.34,Moderate
1125,81.37,Moderate
42009,81.41,Moderate
13285,81.44,Moderate
54061,81.47,Moderate
18095,81.5,Moderate
41047,81.54,Moderate
8013,81.57,Moderate
48471,81.6,Moderate
53029,81.64,Moderate
22119,81.67,Moderate
22063,81.7,Moderate
19113,81.73,Moderate
26129,81.77,Moderate
27037,81.8,Moderate
42105,81.83,Moderate
2122,81.87,Moderate
1101,81.9,Moderate
39145,81.93,Moderate
48017,81.96,Moderate
51153,82,Moderate
41029,82.03,Moderate
24015,82.06,Moderate
37051,82.1,Moderate
28063,82.13,Moderate
5131,82.16,Moderate
36063,82.19,Moderate
46099,82.23,Moderate
18105,82.26,Moderate
42019,82.29,Moderate
45015,82.33,Moderate
42127,82.36,Moderate
48455,82.39,Moderate
23001,82.42,Moderate
36043,82.46,Moderate
40093,82.49,Moderate
48173,82.52,Moderate
39141,82.56,Moderate
54069,82.59,Moderate
39029,82.62,Moderate
17089,82.65,Moderate
5125,82.69,Moderate
36101,82.72,Moderate
54097,82.75,Moderate
39055,82.79,Moderate
35013,82.82,Moderate
42051,82.85,Moderate
36021,82.88,Moderate
51021,82.92,Moderate
50027,82.95,Moderate
23015,82.98,Moderate
17119,83.02,Moderate
12087,83.05,Moderate
12053,83.08,Moderate
5069,83.11,Moderate
47009,83.15,Moderate
39057,83.18,Moderate
26069,83.21,Moderate
28157,83.25,Moderate
22081,83.28,Moderate
41071,83.31,Moderate
39165,83.34,Moderate
28003,83.38,Moderate
29047,83.41,Moderate
54085,83.44,Moderate
51510,83.48,Moderate
46071,83.51,Moderate
45013,83.54,Moderate
4017,83.57,Moderate
46031,83.61,Moderate
55055,83.64,Moderate
47163,83.67,Moderate
42033,83.71,Moderate
4007,83.74,Moderate
39127,83.77,Moderate
51710,83.8,Moderate
9011,83.84,Moderate
20173,83.87,Moderate
48431,83.9,Moderate
18091,83.94,Moderate
6063,83.97,Moderate
47155,84,Moderate
37147,84.03,Moderate
26121,84.07,Moderate
1089,84.1,Moderate
38005,84.13,Moderate
51161,84.17,Moderate
39133,84.2,Moderate
39155,84.23,Moderate
36083,84.26,Moderate
27043,84.3,Moderate
23011,84.33,Moderate
13251,84.36,Moderate
24025,84.4,Moderate
27149,84.43,Moderate
26051,84.46,Moderate
39093,84.49,Moderate
20153,84.53,Moderate
22011,84.56,Moderate
26077,84.59,Moderate
46105,84.63,Moderate
21159,84.66,Moderate
48051,84.69,Moderate
36079,84.72,Moderate
42043,84.76,Moderate
37129,84.79,Moderate
39015,84.82,Moderate
42015,84.86,Moderate
48135,84.89,Moderate
48073,84.92,Moderate
42063,84.95,Moderate
51009,84.99,Moderate
37159,85.02,Moderate
17143,85.05,Moderate
6045,85.09,Moderate
48303,85.12,Moderate
17201,85.15,Moderate
5051,85.18,Moderate
6043,85.22,Moderate
4025,85.25,Moderate
46059,85.28,Moderate
37025,85.32,Moderate
48371,85.35,Moderate
42069,85.38,Moderate
13123,85.41,Moderate
29183,85.45,Moderate
36075,85.48,Moderate
51045,85.51,Moderate
28017,85.55,Moderate
51035,85.58,Moderate
51013,85.61,Moderate
22029,85.64,Moderate
12019,85.68,Moderate
21071,85.71,Moderate
26065,85.74,Moderate
26157,85.78,Moderate
36093,85.81,Moderate
21117,85.84,Moderate
39017,85.87,Moderate
36105,85.91,Moderate
54107,85.94,Moderate
27163,85.97,Moderate
30011,86.01,Moderate
35041,86.04,Moderate
38067,86.07,Moderate
18035,86.1,Moderate
6033,86.14,Moderate
37135,86.17,Moderate
21067,86.2,Moderate
34001,86.24,Moderate
39007,86.27,Moderate
27055,86.3,Moderate
51121,86.33,Moderate
53065,86.37,Moderate
18039,86.4,Moderate
26001,86.43,Moderate
17015,86.47,Moderate
48291,86.5,Moderate
17097,86.53,Moderate
12069,86.56,Moderate
54063,86.6,Moderate
17197,86.63,Moderate
8123,86.66,Moderate
28121,86.7,Moderate
24027,86.73,Moderate
27135,86.76,Moderate
8001,86.79,Moderate
42041,86.83,Moderate
12097,86.86,Moderate
21131,86.89,Moderate
53073,86.93,Moderate
26145,86.96,Moderate
20133,86.99,Moderate
42107,87.02,Moderate
50009,87.06,Moderate
39089,87.09,Moderate
42079,87.12,Moderate
21025,87.16,Moderate
39041,87.19,Moderate
18057,87.22,Moderate
23031,87.25,Moderate
16001,87.29,Moderate
26025,87.32,Moderate
39009,87.35,Moderate
51089,87.39,Moderate
48139,87.42,Moderate
54049,87.45,Moderate
18127,87.48,Moderate
48379,87.52,Moderate
51071,87.55,Moderate
28089,87.58,Moderate
12085,87.61,Moderate
40059,87.65,Moderate
20113,87.68,Moderate
4021,87.71,Moderate
26159,87.75,Moderate
54053,87.78,Moderate
22085,87.81,Moderate
51077,87.84,Moderate
55059,87.88,Moderate
39099,87.91,Moderate
46045,87.94,Moderate
27029,87.98,Moderate
54047,88.01,Moderate
6103,88.04,Moderate
54055,88.07,Moderate
54017,88.11,Moderate
16015,88.14,Moderate
22103,88.17,Moderate
45087,88.21,Moderate
51051,88.24,Moderate
54013,88.27,Moderate
48401,88.3,Moderate
45063,88.34,Moderate
37071,88.37,Moderate
48037,88.4,Moderate
24021,88.44,Moderate
26111,88.47,Moderate
51185,88.5,Moderate
12111,88.53,Moderate
51173,88.57,Moderate
54007,88.6,Moderate
37037,88.63,Moderate
28021,88.67,Moderate
53061,88.7,Moderate
34015,88.73,Moderate
48027,88.76,Moderate
26075,88.8,Moderate
42059,88.83,Moderate
54067,88.86,Moderate
35011,88.9,Moderate
22069,88.93,Moderate
20023,88.96,Moderate
22109,88.99,Moderate
36087,89.03,Moderate
42021,89.06,Moderate
54081,89.09,Moderate
51023,89.13,Moderate
22031,89.16,Moderate
19153,89.19,Moderate
51107,89.22,Moderate
23017,89.26,Moderate
53057,89.29,Moderate
50025,89.32,Moderate
10005,89.36,Moderate
17159,89.39,Moderate
42089,89.42,Moderate
20151,89.45,Moderate
13051,89.49,Moderate
51003,89.52,Moderate
54109,89.55,Moderate
31117,89.59,Moderate
51141,89.62,Moderate
51167,89.65,Moderate
22057,89.68,Moderate
36065,89.72,Moderate
51750,89.75,Moderate
51019,89.78,Moderate
54033,89.82,Moderate
47103,89.85,Moderate
25025,89.88,Moderate
36055,89.91,Moderate
55125,89.95,Moderate
25013,89.98,Moderate
33015,90.01,Moderate
6003,90.05,Moderate
26005,90.08,Moderate
37001,90.11,Moderate
54019,90.14,Moderate
34037,90.18,Moderate
12109,90.21,Moderate
45007,90.24,Moderate
6025,90.28,Moderate
27011,90.31,Moderate
48185,90.34,Moderate
54079,90.37,Moderate
22005,90.41,Moderate
27137,90.44,Moderate
6039,90.47,Moderate
5139,90.51,Moderate
31107,90.54,Moderate
51195,90.57,Moderate
26063,90.6,Moderate
39085,90.64,Moderate
51770,90.67,Moderate
48407,90.7,Moderate
26093,90.74,Moderate
39045,90.77,Moderate
12083,90.8,Moderate
23021,90.83,Moderate
26151,90.87,Moderate
22079,90.9,Moderate
8041,90.93,Moderate
8005,90.97,Moderate
51191,91,Moderate
33011,91.03,Moderate
17043,91.06,Moderate
51027,91.1,Moderate
12117,91.13,Moderate
12001,91.16,Moderate
1095,91.2,Moderate
13063,91.23,Moderate
29189,91.26,Moderate
26087,91.29,Moderate
54035,91.33,Moderate
54101,91.36,Moderate
36001,91.39,Moderate
27015,91.43,Moderate
27123,91.46,Moderate
18003,91.49,Moderate
30019,91.52,Moderate
22025,91.56,Moderate
42071,91.59,Moderate
25005,91.62,Moderate
6115,91.66,Moderate
23009,91.69,Moderate
42095,91.72,Moderate
48121,91.75,Moderate
53047,91.79,Moderate
48061,91.82,Moderate
12015,91.85,Moderate
6079,91.89,Moderate
21195,91.92,Moderate
45019,91.95,Moderate
54051,91.98,Moderate
22015,92.02,Moderate
45083,92.05,Moderate
6005,92.08,Moderate
39025,92.12,Moderate
42077,92.15,Moderate
48235,92.18,Major
31055,92.21,Major
20091,92.25,Major
26115,92.28,Major
45079,92.31,Major
6051,92.35,Major
6077,92.38,Major
54045,92.41,Major
6023,92.44,Major
34041,92.48,Major
39151,92.51,Major
39095,92.54,Major
8059,92.58,Major
48481,92.61,Major
41067,92.64,Major
23019,92.67,Major
54011,92.71,Major
48473,92.74,Major
53067,92.77,Major
35001,92.81,Major
6041,92.84,Major
54087,92.87,Major
34021,92.9,Major
18141,92.94,Major
34035,92.97,Major
6113,93,Major
38087,93.04,Major
48183,93.07,Major
13067,93.1,Major
10003,93.13,Major
36067,93.17,Major
12073,93.2,Major
42125,93.23,Major
36091,93.27,Major
9009,93.3,Major
11001,93.33,Major
39113,93.36,Major
26147,93.4,Major
55133,93.43,Major
6075,93.46,Major
42049,93.5,Major
34031,93.53,Major
42129,93.56,Major
51810,93.59,Major
48167,93.63,Major
36041,93.66,Major
32031,93.69,Major
9003,93.73,Major
25021,93.76,Major
18089,93.79,Major
9001,93.82,Major
54059,93.86,Major
24003,93.89,Major
6009,93.92,Major
28149,93.96,Major
48245,93.99,Major
34019,94.02,Major
44007,94.05,Major
42133,94.09,Major
48351,94.12,Major
25001,94.15,Major
54005,94.19,Major
53035,94.22,Major
6107,94.25,Major
28013,94.28,Major
26049,94.32,Major
36071,94.35,Major
48423,94.38,Major
51041,94.42,Major
36119,94.45,Major
48355,94.48,Major
36027,94.51,Major
41005,94.55,Major
48015,94.58,Major
6091,94.61,Major
22019,94.65,Major
12081,94.68,Major
37067,94.71,Major
1097,94.74,Major
22105,94.78,Major
37063,94.81,Major
25023,94.84,Major
22107,94.88,Major
53063,94.91,Major
6053,94.94,Major
29095,94.97,Major
42011,95.01,Major
24031,95.04,Major
48141,95.07,Major
36061,95.11,Major
25009,95.14,Major
4019,95.17,Major
40143,95.2,Major
48325,95.24,Major
24033,95.27,Major
39153,95.3,Major
37021,95.34,Major
34007,95.37,Major
51059,95.4,Major
29510,95.43,Major
53069,95.47,Major
72031,95.5,Major
36111,95.53,Major
51087,95.57,Major
23005,95.6,Major
48301,95.63,Major
1069,95.66,Major
34039,95.7,Major
45045,95.73,Major
53053,95.76,Major
6055,95.8,Major
24510,95.83,Major
48085,95.86,Major
31051,95.89,Major
12101,95.93,Major
13135,95.96,Major
6095,95.99,Major
34005,96.02,Major
37081,96.06,Major
48491,96.09,Major
42045,96.12,Major
26027,96.16,Major
6019,96.19,Major
54099,96.22,Major
8031,96.25,Major
48103,96.29,Major
42003,96.32,Major
26081,96.35,Major
1073,96.39,Major
49035,96.42,Major
6083,96.45,Major
12105,96.48,Major
51600,96.52,Major
5119,96.55,Major
48039,96.58,Major
22017,96.62,Major
41051,96.65,Major
21111,96.68,Major
6061,96.71,Major
1019,96.75,Major
48215,96.78,Major
36029,96.81,Major
26161,96.85,Major
15003,96.88,Major
6089,96.91,Major
25027,96.94,Major
6057,96.98,Major
26021,97.01,Major
32003,97.04,Major
28049,97.08,Major
54043,97.11,Major
48157,97.14,Major
40109,97.17,Major
6087,97.21,Major
34027,97.24,Major
51690,97.27,Major
36059,97.31,Major
6029,97.34,Major
42029,97.37,Major
42017,97.4,Major
6109,97.44,Major
24005,97.47,Major
34003,97.5,Major
36103,97.54,Major
12115,97.57,Major
42091,97.6,Major
12095,97.63,Major
6007,97.67,Major
27053,97.7,Major
34023,97.73,Major
51678,97.77,Major
6081,97.8,Major
42101,97.83,Major
55079,97.86,Major
34025,97.9,Major
12127,97.93,Major
12021,97.96,Major
34013,98,Major
47093,98.03,Major
37183,98.06,Major
17031,98.09,Major
34029,98.13,Major
54015,98.16,Major
48453,98.19,Major
39061,98.23,Major
13089,98.26,Major
22033,98.29,Major
25017,98.32,Major
48029,98.36,Major
12009,98.39,Severe
37089,98.42,Severe
18097,98.46,Severe
6013,98.49,Severe
22051,98.52,Severe
48339,98.55,Severe
54039,98.59,Severe
22071,98.62,Severe
47037,98.65,Severe
6017,98.69,Severe
39035,98.72,Severe
12103,98.75,Severe
26099,98.78,Severe
48243,98.82,Severe
12071,98.85,Severe
6001,98.88,Severe
6067,98.92,Severe
4013,98.95,Severe
48439,98.98,Severe
13121,99.01,Severe
72013,99.05,Severe
37119,99.08,Severe
48113,99.11,Severe
6111,99.15,Severe
72113,99.18,Severe
6097,99.21,Severe
39049,99.24,Severe
72021,99.28,Severe
72097,99.31,Severe
53033,99.34,Severe
12057,99.38,Severe
72127,99.41,Severe
6085,99.44,Severe
6073,99.47,Severe
72025,99.51,Severe
12099,99.54,Severe
47157,99.57,Severe
12031,99.61,Severe
26125,99.64,Severe
6065,99.67,Severe
6059,99.7,Severe
6071,99.74,Extreme
51530,99.77,Extreme
12011,99.8,Extreme
48201,99.84,Extreme
56027,99.87,Extreme
26163,99.9,Extreme
12086,99.93,Extreme
51820,99.97,Extreme
6037,100,Extreme